nct_id,title,status,phase,enrollment,start_date,completion_date,enrollment_rate_monthly,enrollment_rate_tier,enrollment_success_pct,success_tier,status_success_score,composite_success_score,success_percentile
NCT03026777,Preventing Cardiovascular collaPse With Administration of Fluid Resuscitation Before Endotracheal Intubation,COMPLETED,PHASE4,337.0,2017-01-01,2018-01-01,28.10487671232877,Good (10-50/month),200.0,Exceeded (≥100%),100,82.0,89.05499999999999
NCT06068777,The Impact of Aromatherapy on Alleviating Dental Anxiety in Children,COMPLETED,NA,45.0,2022-03-23,2022-08-21,9.071523178807947,Adequate (1-10/month),90.71523178807946,Met (75-100%),100,58.6,69.51
NCT06296277,Mechanical Ventilation in Surgical Patients,NOT_YET_RECRUITING,,10000.0,2025-09-01,2027-03-01,557.5091575091576,Excellent (>50/month),200.0,Exceeded (≥100%),30,77.3,85.67
NCT00877877,Evaluation of Long-term Immunogenicity and Safety of a Human Papillomavirus (HPV) Vaccine in Healthy Female Subjects.,COMPLETED,PHASE3,632.0,2009-05-07,2015-01-06,9.29375845410628,Adequate (1-10/month),92.9375845410628,Met (75-100%),100,95.0,95.7
NCT06025877,Quality Improvement and Clinical Utility PrecivityAD2(TM) Clinician Survey,ACTIVE_NOT_RECRUITING,,400.0,2023-11-15,2025-04-30,22.887218045112782,Good (10-50/month),200.0,Exceeded (≥100%),85,80.8,88.215
NCT00001477,Monitoring Patients for Developing Communicable and Opportunistic Infections and for Responding to Therapy,COMPLETED,,300.0,1995-08-01,2000-10-01,4.836864406779661,Adequate (1-10/month),48.36864406779661,Significantly Below (<50%),100,72.3,83.065
NCT01117077,The Immune Tolerance Mechanism Induced by IL-17-producing Regulatory T Cells in the Orthotopic Liver Transplant Recipients With Aspergillosis,UNKNOWN,,50.0,2010-05-01,,,Slow (<1/month),,Significantly Below (<50%),50,27.3,8.155
NCT04712877,Testing Tumor Tissue and Blood to Help Select Personalized Treatments for Patients With Suspected Lung Cancers,RECRUITING,,1000.0,2022-06-15,2026-06-15,20.83504449007529,Good (10-50/month),200.0,Exceeded (≥100%),60,81.3,88.58
NCT03239977,Social Intelligence Training for Custodial Grandfamilies,UNKNOWN,PHASE2,680.0,2018-05-31,2022-10-31,12.824783147459728,Good (10-50/month),128.2478314745973,Exceeded (≥100%),50,80.0,87.67
NCT07108777,L-Carnitine Protective Effect in Nephrotoxicity,RECRUITING,PHASE2,46.0,2025-08-10,2026-11-01,3.1255357142857143,Adequate (1-10/month),31.255357142857143,Significantly Below (<50%),60,41.7,24.36
NCT02333877,Comparison of Skinlink With Suture for ED Patients,COMPLETED,NA,49.0,2015-01-01,2016-04-01,3.270964912280702,Adequate (1-10/month),32.70964912280702,Significantly Below (<50%),100,53.9,58.34
NCT00222677,Aspirin for the Prevention of Recurrent Venous Thromboembolism,UNKNOWN,PHASE2,70.0,2004-05-01,,,Slow (<1/month),,Significantly Below (<50%),50,30.6,9.475
NCT06164977,Chronic Total Coronary Occlusion Treatment Results 6 Years After Bioresorbable Scaffold Implantation,COMPLETED,NA,34.0,2017-02-01,2023-12-01,0.4149799518845229,Slow (<1/month),4.149799518845229,Significantly Below (<50%),100,47.7,42.17
NCT00803777,In-Clinic and Home-Use Study of a New Blood Glucose Monitoring System,COMPLETED,NA,147.0,2008-12-01,2009-03-01,49.71866666666667,Good (10-50/month),200.0,Exceeded (≥100%),100,71.8,82.83
NCT04036877,Mood Disorders Bladder Cancer,COMPLETED,,358.0,2019-09-19,2021-08-04,15.908788321167883,Good (10-50/month),159.08788321167881,Exceeded (≥100%),100,82.0,89.05499999999999
NCT00066677,Bevacizumab With or Without Docetaxel in Treating Patients With Previously Treated Metastatic Pancreatic Cancer,TERMINATED,PHASE2,32.0,2003-10-01,2009-04-01,0.4848581383773022,Slow (<1/month),4.8485813837730225,Significantly Below (<50%),10,20.6,5.965
NCT00585377,"Bevacizumab (Avastin®) + Erlotinib as First-line Therapy for Stage IIIB/IV or Recurrent, Non-squamous Cell Lung Cancer",COMPLETED,PHASE2,50.0,2007-08-01,2013-05-01,0.7247619047619048,Slow (<1/month),7.2476190476190485,Significantly Below (<50%),100,49.0,45.61
NCT01426477,Veritas in Non-Bridging Ventral Hernia Repair,TERMINATED,,20.0,2011-08-01,2017-08-01,0.27773722627737224,Slow (<1/month),2.7773722627737225,Significantly Below (<50%),10,17.9,2.87
NCT06226077,Project SHINE (Sleep Health INitiative for Equity): Culturally Informing a Sleep Extension Intervention for African American Adults,RECRUITING,PHASE1,90.0,2023-10-01,2026-11-01,2.4308784383318547,Adequate (1-10/month),24.30878438331855,Significantly Below (<50%),60,45.2,30.830000000000002
NCT06080477,Enhancing Mental Health Outcomes for Patients With Psychosis in Malawi Through Community-based Rehabilitation,COMPLETED,NA,60.0,2023-12-04,2025-08-31,2.871698113207547,Adequate (1-10/month),28.71698113207547,Significantly Below (<50%),100,54.8,61.095
NCT04729777,Assessment of Cardiac Function Using Combined Cardiovascular Magnetic Resonance and Cardiopulmonary Exercise Testing (CMR-CPET),UNKNOWN,,100.0,2019-03-01,2021-10-01,3.221164021164021,Adequate (1-10/month),32.211640211640216,Significantly Below (<50%),50,41.3,23.74
NCT07064577,Novel ROS-scavenging Nanoenzymes for the Treatment of Radiation Dermatitis in Patients With Head and Neck Cancer,RECRUITING,NA,30.0,2025-07-15,2025-10-15,9.92608695652174,Adequate (1-10/month),99.2608695652174,Met (75-100%),60,45.4,31.455
NCT00966277,Dalteparin for Primary Venous Thromboembolism (VTE) Prophylaxis in Pancreatic Cancer Patients,COMPLETED,PHASE4,87.0,2010-04-01,2014-09-01,1.6408178438661711,Adequate (1-10/month),16.408178438661714,Significantly Below (<50%),100,52.0,52.86
NCT06560177,[Trial of device that is not approved or cleared by the U.S. FDA],WITHHELD,,,,,,Slow (<1/month),,Significantly Below (<50%),50,20.0,5.695
NCT02907177,Clinical Study to Compare the Efficacy and Safety of Ponesimod to Placebo in Subjects With Active Relapsing Multiple Sclerosis Who Are Treated With Dimethyl Fumarate (Tecfidera®),TERMINATED,PHASE3,136.0,2017-03-30,2020-03-26,3.7910622710622714,Adequate (1-10/month),37.91062271062272,Significantly Below (<50%),10,33.9,13.865
NCT05923177,Molecular Imaging of HER2 Expression in Breast Cancer Using [123I] I-(HE)3-G3,COMPLETED,PHASE1,10.0,2023-09-01,2024-09-01,0.8316939890710383,Slow (<1/month),8.316939890710383,Significantly Below (<50%),100,45.8,33.03
NCT00476177,Donor Dendritic Cells And Donor Lymphocytes in Patients With Relapsed Hematologic Malignancies After Allogeneic Transplant,COMPLETED,PHASE1,25.0,2003-07-01,2009-07-01,0.3471715328467153,Slow (<1/month),3.471715328467153,Significantly Below (<50%),100,47.0,39.33
NCT06798077,Chronic Airway Disease and Multimorbidity Cohort,RECRUITING,,2000.0,2025-02-01,2028-07-31,47.711598746081506,Good (10-50/month),200.0,Exceeded (≥100%),60,86.3,91.725
NCT00169975,Efficacy of the CMI Magnetocardiograph in Diagnosing Acute Coronary Syndromes in Patients Presenting With High Risk Unstable Angina.,COMPLETED,,137.0,2004-08-01,2008-02-01,3.260578577013292,Adequate (1-10/month),32.60578577013292,Significantly Below (<50%),100,59.3,70.815
NCT04394975,Study to Evaluate the Efficacy and Safety of Toripalimab in Combination With Axitinib Versus Sunitinib Monotherapy in Advanced Renal Cell Cancer,COMPLETED,PHASE3,421.0,2020-08-20,2024-04-02,9.701165783497352,Adequate (1-10/month),97.01165783497352,Met (75-100%),100,88.7,92.84
NCT06810375,Erector Spinae Versus Intercostal Nerve Blocks With Liposomal Bupivacaine for Analgesia in Thoracic Surgery,RECRUITING,PHASE3,120.0,2025-03-01,2029-02-28,2.5019178082191784,Adequate (1-10/month),25.019178082191786,Significantly Below (<50%),60,47.6,41.775
NCT04535375,Sonographic QUantification of Venous Circulation In the Preterm Brain,COMPLETED,NA,47.0,2021-01-01,2024-05-16,1.1622095857026808,Adequate (1-10/month),11.622095857026808,Significantly Below (<50%),100,48.8,45.184999999999995
NCT05191875,Saccharomyces Boulardii as Pretreatment Before Rescue Therapy of Helicobacter Pylori,COMPLETED,NA,106.0,2021-12-01,2022-04-23,22.563916083916084,Good (10-50/month),200.0,Exceeded (≥100%),100,63.5,76.465
NCT05128175,Comparative Bioavailability Study of Carbidopa/Levodopa Extended-Release Tablets Under Fasting and Fed Conditions,UNKNOWN,PHASE1,15.0,2021-10-29,2022-03-25,3.1061224489795918,Adequate (1-10/month),31.06122448979592,Significantly Below (<50%),50,36.2,16.84
NCT05726175,Disitamab Vedotin(RC48) Combined With Penpulimab(AK105) for Neoadjuvant Treatment of HER2-low Breast Cancer,UNKNOWN,PHASE2,20.0,2023-03-01,2024-08-31,1.1089253187613846,Adequate (1-10/month),11.089253187613844,Significantly Below (<50%),50,31.6,10.905
NCT02400775,A Study to Evaluate the Effects of Azilsartan on Coronary Artery Plaque in Essential Hypertensive Patients With Stable Angina and Dyslipidemia.,WITHDRAWN,PHASE4,0.0,2015-03-01,2016-04-01,,Slow (<1/month),0.0,Significantly Below (<50%),5,14.8,1.6650000000000003
NCT03380975,Role of Montelukast in Asthma and Allergic Rhinitis Patients,COMPLETED,PHASE4,600.0,2018-08-28,2019-06-30,59.68627450980392,Excellent (>50/month),200.0,Exceeded (≥100%),100,100.0,99.185
NCT04680975,Efficacy and Safety of Belumosudil in Subjects With Diffuse Cutaneous Systemic Sclerosis,TERMINATED,PHASE2,10.0,2021-03-03,2022-12-19,0.46402439024390246,Slow (<1/month),4.640243902439025,Significantly Below (<50%),10,18.8,4.58
NCT04142775,Predictors of Intracranial Hemorrhage in ARDS Patients on ECMO,UNKNOWN,,1000.0,2019-02-01,2020-03-31,71.79245283018868,Excellent (>50/month),200.0,Exceeded (≥100%),50,83.3,90.11
NCT02512575,"A Single Ascending Dose Study To Assess The Safety, Tolerability, Pharmacokinetics And Pharmacodynamics Of AZD9567.",COMPLETED,PHASE1,72.0,2015-11-18,2016-09-26,7.002172523961662,Adequate (1-10/month),70.02172523961661,Below (50-75%),100,55.8,63.245
NCT02711475,Evaluation of Colonic Diminutive Polyps With Electronic Filters,UNKNOWN,,800.0,2017-01-10,2018-01-01,68.40449438202248,Excellent (>50/month),200.0,Exceeded (≥100%),50,83.3,90.11
NCT01248975,Safety and Efficacy Study Adding GSK2190915 to Mid-dose Inhaled Corticosteroid/Long Acting Beta Agonist Combination Treatment for Asthma,COMPLETED,PHASE2,145.0,2010-12-01,2011-10-01,14.51907894736842,Good (10-50/month),145.19078947368422,Exceeded (≥100%),100,66.6,79.43
NCT05364775,The Experiences of International Nurses,WITHDRAWN,,0.0,2023-08-01,2024-02-01,,Slow (<1/month),0.0,Significantly Below (<50%),5,13.2,0.6
NCT03802175,The Application Of Lung Ultrasound In Postoperative Hypoxemia Patients,UNKNOWN,,113.0,2019-01-10,2019-08-01,16.944433497536945,Good (10-50/month),169.4443349753695,Exceeded (≥100%),50,47.4,40.98
NCT07004075,FCN-159 Monotherapy Versus Chemotherapy by Investigator's Choice in Pediatric Low-grade Glioma Patients With BRAF Alteration,NOT_YET_RECRUITING,PHASE3,102.0,2025-06-30,2029-04-30,2.2177714285714285,Adequate (1-10/month),22.177714285714284,Significantly Below (<50%),30,37.2,18.17
NCT01726075,Trial to Assess the Efficacy of Neuroprotective Drugs Administered Topically to Prevent or Arrest Diabetic Retinopathy,COMPLETED,PHASE2,450.0,2013-02-01,2015-11-01,13.65702891326022,Good (10-50/month),136.5702891326022,Exceeded (≥100%),100,91.0,93.56
NCT03482375,Prospective Evaluation of Residual Bile Duct Stone by Peroral Cholangioscopy After Conventional ERCP,COMPLETED,,140.0,2015-12-17,2019-02-10,3.7025195482189406,Adequate (1-10/month),37.025195482189396,Significantly Below (<50%),100,59.5,71.0
NCT02632175,Long-term Safety and Efficacy Study of Adalimumab in Pediatric Subjects With Ulcerative Colitis,COMPLETED,PHASE3,59.0,2015-11-26,2025-04-08,0.5249809997076877,Slow (<1/month),5.249809997076878,Significantly Below (<50%),100,49.7,46.949999999999996
NCT01723657,Risk Adapted Treatment for Primary Acute Myeloid Leukemia (AML),COMPLETED,PHASE2,862.0,2003-10-01,2012-03-01,8.535875081327262,Adequate (1-10/month),85.35875081327261,Met (75-100%),100,95.0,95.7
NCT04111757,A Study With Technolas® TENEO 317 Model 2 Excimer Laser to Treat Participants With Myopia or Myopic Astigmatism,COMPLETED,NA,168.0,2019-07-25,2021-08-06,6.8827994616419925,Adequate (1-10/month),68.82799461641993,Below (50-75%),100,63.4,76.375
NCT00509457,GV 1001 Immunotherapy in Patients With Non-small Cell Lung Cancer (NSCLC),COMPLETED,NA,20.0,2006-11-01,2009-08-01,0.6063745019920319,Slow (<1/month),6.063745019920319,Significantly Below (<50%),100,46.6,37.375
NCT00311857,"Safety Study of Cetuximab, Radiotherapy and Temozolomide in Primary Glioblastoma Multiforme(GERT)",UNKNOWN,PHASE1,46.0,2006-02-01,,,Slow (<1/month),,Significantly Below (<50%),50,28.7,8.63
NCT03747757,Cognitive Behavioral Therapy in Helping Patients With Acute Myeloid Leukemia or Lymphoma With Cancer-Related Fatigue,ACTIVE_NOT_RECRUITING,PHASE2,48.0,2018-11-29,2027-09-11,0.4554613466334165,Slow (<1/month),4.554613466334164,Significantly Below (<50%),85,44.3,28.715000000000003
NCT02216357,Trial to Determine the Safety of Oral Ifetroban in Patients With a History of Aspirin Exacerbated Respiratory Disease,COMPLETED,PHASE2,19.0,2014-08-01,2016-01-01,1.1165250965250966,Adequate (1-10/month),11.165250965250967,Significantly Below (<50%),100,46.5,36.815
NCT01160757,A Study to Determine the Safety and Efficacy of an Ultrasound Device in the Management of Acute Acne Lesions,COMPLETED,PHASE1,35.0,2008-10-01,,,Slow (<1/month),,Significantly Below (<50%),100,42.8,25.929999999999996
NCT04717557,Hyperbaric Oxygen and Outcome After Below Knee Amputations,TERMINATED,PHASE1,4.0,2021-01-01,2023-10-31,0.1178702807357212,Slow (<1/month),1.1787028073572121,Significantly Below (<50%),10,18.3,3.74
NCT00657657,Safety and Immunogenicity of a Booster Dose of GlaxoSmithKline (GSK) Biologicals' Hepatitis B Vaccine,COMPLETED,PHASE4,29.0,2008-04-01,2008-08-01,7.235737704918033,Adequate (1-10/month),72.35737704918033,Below (50-75%),100,52.3,53.515
NCT07009457,Phase I Clinical Study of SHR-1316 (SC) Combined With Carboplatin and Etoposide as First-line Treatment for Extensive Stage Small Cell Lung Cancer,RECRUITING,PHASE1,48.0,2025-06-16,2028-09-01,1.245626598465473,Adequate (1-10/month),12.456265984654731,Significantly Below (<50%),60,36.8,17.630000000000003
NCT06583057,Multicenter Comparison of Thermal Ablation Versus Thyroid Lobectomy for Subcapsular Papillary Thyroid Microcarcinoma,COMPLETED,,2000.0,2019-01-01,2024-07-31,29.87242394504416,Good (10-50/month),200.0,Exceeded (≥100%),100,93.3,94.325
NCT04777357,A Study to Assess Change in Disease Activity and Adverse Events (AEs) With Cariprazine in the Treatment of Depressive Episodes in Pediatric Participants Participants (10 to 17 Years of Age) With Bipolar I Disorder.,RECRUITING,PHASE3,380.0,2021-04-28,2027-03-01,5.422972339428036,Adequate (1-10/month),54.22972339428035,Below (50-75%),60,68.4,80.97
NCT00385957,Immunological and Viral Response to Antiretrovirals in HIV Patients With CD4 Cell Count Below 100,COMPLETED,PHASE4,70.0,,,,Slow (<1/month),,Significantly Below (<50%),100,45.6,32.08
NCT04886557,Retrospective Image Analysis of Degenerative Lumbar Disease Patients,COMPLETED,,139.0,2007-01-01,2018-12-01,0.9722334558823529,Slow (<1/month),9.72233455882353,Significantly Below (<50%),100,54.5,60.12
NCT03691857,Feasibility and Accuracy of an Ultrasound Algorithm for Acute Dyspnea Diagnosis in the Emergency Department,RECRUITING,NA,225.0,2020-12-14,2025-04-14,4.329329962073325,Adequate (1-10/month),43.29329962073325,Significantly Below (<50%),60,56.0,63.71
NCT00145457,IGF1 Generation Test,COMPLETED,PHASE4,82.0,2001-04-01,2005-01-01,1.8206272793581328,Adequate (1-10/month),18.20627279358133,Significantly Below (<50%),100,56.6,65.34
NCT04618757,Trial Evaluating Hedonic vs Cash Incentives,COMPLETED,NA,310.0,2022-11-18,2023-08-31,32.99440559440559,Good (10-50/month),200.0,Exceeded (≥100%),100,79.8,87.27000000000001
NCT04443257,REassessement After Hospitalization for Sars-COV-2 disordER,TERMINATED,,119.0,2020-07-08,2022-02-18,6.139593220338983,Adequate (1-10/month),61.39593220338983,Below (50-75%),10,30.9,9.875
NCT01438957,Clinical Study to Investigate the Efficacy and the Safety of DA-9501 in Sedation During the Surgery With Epidural Anesthesia or Spinal Anesthesia Without Intubation,COMPLETED,PHASE3,119.0,2011-06-03,2011-11-18,21.561666666666667,Good (10-50/month),200.0,Exceeded (≥100%),100,64.5,77.44
NCT02263157,Evaluate the Association Between Infection and Thrombocytopenia,COMPLETED,,390.0,2013-01-01,2014-06-01,23.006976744186044,Good (10-50/month),200.0,Exceeded (≥100%),100,84.5,90.745
NCT06472557,Spinocerebellar Ataxia Type 27B Natural History Study (SCA27B-NHS),RECRUITING,,300.0,2024-06-04,2028-12-31,5.4649910233393175,Adequate (1-10/month),54.649910233393186,Below (50-75%),60,60.3,72.34
NCT04730557,Reducing Obesity and Cartilage Compression in Knees,COMPLETED,NA,88.0,2020-06-05,2024-05-17,1.8576421636615812,Adequate (1-10/month),18.576421636615812,Significantly Below (<50%),100,57.0,66.12
NCT03105557,Rickets Device - Feasibility Study,UNKNOWN,,10.0,2020-01-27,2024-03-01,0.20361204013377926,Slow (<1/month),2.0361204013377923,Significantly Below (<50%),50,29.1,8.799999999999999
NCT02380157,Blood Pressure Regulation - Role of Potassium,COMPLETED,PHASE4,25.0,2015-03-01,2016-12-01,1.187207488299532,Adequate (1-10/month),11.872074882995319,Significantly Below (<50%),100,47.0,39.33
NCT04204057,Efficacy and Safety of Tenalisib (RP6530) in Patients With Relapsed/Refractory Chronic Lymphocytic Leukemia (CLL),COMPLETED,PHASE2,21.0,2019-11-28,2020-10-02,2.06873786407767,Adequate (1-10/month),20.687378640776704,Significantly Below (<50%),100,51.7,51.94
NCT00021957,ESCAPE Mechanistic Substudies - Ancillary to ESCAPE,COMPLETED,,,2001-04-01,2005-03-01,,Slow (<1/month),,Significantly Below (<50%),100,43.3,27.05
NCT01503801,Inhaled Nitric Oxide to Prevent and Treat Bronchopulmonary Dysplasia,COMPLETED,PHASE2,400.0,2011-05-01,2012-12-01,20.99310344827586,Good (10-50/month),200.0,Exceeded (≥100%),100,87.0,92.135
NCT05685901,Oropharyngeal Immunoprophylaxis With High Polyphenolic Olive Oil as Clinical Spectrum Mitigating Factor in COVID-19.,COMPLETED,NA,88.0,2021-07-01,2022-09-30,5.874385964912281,Adequate (1-10/month),58.74385964912281,Below (50-75%),100,57.0,66.12
NCT00003701,Combination Chemotherapy in Treating Patients With Bladder Cancer,COMPLETED,PHASE3,490.0,1999-04-02,2007-06-15,4.978504672897197,Adequate (1-10/month),49.78504672897196,Significantly Below (<50%),100,89.2,92.985
NCT01397201,Study on BI 54903 (Inhaled Corticosteroid) Administered Twice Daily Via Respimat Inhaler in Patients With Asthma Inadequately Controlled on Low Dose Inhaled Corticosteroid (ICS),TERMINATED,PHASE2,30.0,2011-07-01,2011-12-23,5.218285714285714,Adequate (1-10/month),52.182857142857145,Below (50-75%),10,25.4,7.470000000000001
NCT00734201,Safety and Efficacy of Low Doses of V24343 in Obese Subjects,COMPLETED,PHASE1,32.0,2008-10-01,2009-03-01,6.450860927152318,Adequate (1-10/month),64.50860927152317,Below (50-75%),100,52.6,54.684999999999995
